Smiles,solvent,B_count,ppm_values
C1CCOC1.COc1cccc(OC)c1[O-].[BH4-].[Mg+2],[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],1,-36
C#CB1N(C(C)(C)C)C=CN1C(C)(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,15.7
C1CC2CCCC(C1)[B-]21CCCC1.[Br-].[Mg+2],[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,-13.9
BrCB1C2CCCC1CCC2,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,70.8
CC(C)(C)B1C2CCCC1CCC2,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,85.6
C/C(=[N+]1\N=C(C(C)(C)C)C[B-]1(Br)Br)C(C)(C)C,[2H]C(Cl)(Cl)Cl,1,-1.3
C/C(=[N+]1\N=C(C(C)(C)C)C[B-]1(Cl)Cl)C(C)(C)C,[2H]C(Cl)(Cl)Cl,1,7.4
C/C(=[N+]1\N=C(C(C)(C)C)C[B-]1(F)F)C(C)(C)C,[2H]C(Cl)(Cl)Cl,1,9.7
COB1CCCCCCC12CC2(C)C,[2H]C(Cl)(Cl)Cl,1,55.7
CC(C)O[P+](OC(C)C)(OC(C)C)[B-](C(Cl)Cl)(C(Cl)Cl)C(Cl)Cl,[2H]C(Cl)(Cl)Cl,1,-8.8
CC/C(I)=C(\CC)B(I)N(C(C)C)C(C)C,[2H]C(Cl)(Cl)Cl,1,28.1
CCC(C)NB1C2CCCC1CCC2,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,48.1
CC[B-](CC)(CC)c1nc(C)c(C)n1C.[Li+],[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,-14.6
C1CCN(B(N2CCCC2)N2CCCC2)C1,[2H]C(Cl)(Cl)Cl,1,23.7
[BH3-][P+](CCC=C)(CCC=C)CCC=C,[2H]C(Cl)(Cl)Cl,1,-38.14
CC[B-](CC)(CC)[n+]1cn(C)c(C)c1C,[2H]C(Cl)(Cl)Cl,1,-1.5
CCCC/C(=C/[Si](C)(C)Cl)B(CC)CC,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,84
CCB(/C=C(/C(C)(C)C)[Si](C)(C)Cl)CC,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,82
CN(C)B1N(C(C)(C)C)C=CN1C(C)(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,22.8
CC1(C)OB([Si](C)(C)N2CCCC2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,33.7
CCB(CC)/C(CC)=C(/CN(C)C)[SiH](C)Cl,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,74.5
CCC1=C([SiH](C)Cl)C[N+](C)(C)[B-]1(CC)CC,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,5.9
CC(C)(C)P(=NB(Cl)Cl)(C(C)(C)C)C(C)(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,20.3
CCCCCCCCC[N+](C)(C)[BH2-]C#N,[2H]C(Cl)(Cl)Cl,1,-16
C/C(=C/CB1N(C)CCN1C)C[Sn](C)(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,32
CCCCN1N=NN(C(C)(C)C)B1C(C)(C)C,[2H]C(Cl)(Cl)Cl,1,26.9
CC(C)(C)O[Si](C)(C)B1OC(C)(C)C(C)(C)O1,[2H]C(Cl)(Cl)Cl,1,33.4
CN(C)[Si](C)(C)B1OC(C)(C)C(C)(C)O1,[2H]C(Cl)(Cl)Cl,1,33.8
[BH3-][NH+]=P(CCCC)(C(C)(C)C)C(C)(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,-21
CB(OC(C)(C)C)C([Si](C)(C)C)[Si](C)(C)C,[2H]C(Cl)(Cl)Cl,1,52
CC(B(CCC[SiH](C)C)C(C)[SiH](C)C)[SiH](C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,81.1
CB1c2c(F)c(F)c(F)c(F)c2-c2c(F)c(F)c(F)c(F)c21,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,67.3
C[N+](C)(c1ccccc1)[B-](C(F)=C(F)F)(C(F)(F)F)C(F)(F)F,[2H]C(Cl)(Cl)Cl,1,-8.1
F[B-](F)(F)c1ccc(/C=C/c2ccccn2)cc1.[K+],[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,3.63
O=C(Nc1ccccc1)c1ccc([B-](F)(F)F)cc1.[K+],[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],1,3.66
ClB1N(c2ccccc2)C=NN1c1ccccc1,[2H]C([2H])(Cl)Cl,1,22.8
OC(c1ccccc1)c1ccc([B-](F)(F)F)cc1.[K+],[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],1,2.82
CC[O+](CC)[B-](F)(F)c1c(C(F)(F)F)cc(C(F)(F)F)cc1C(F)(F)F,[2H]C(Cl)(Cl)Cl,1,-2.4
B1N(c2ccccc2)C=NN1c1ccccc1,[2H]C([2H])(Cl)Cl,1,21.5
[BH2-](n1ccc2ccccc21)[n+]1ccccc1,[2H]C1([2H])OC([2H])([2H])C([2H])([2H])C1([2H])[2H],1,-4.6
OCc1cccc(CO)[n+]1[B-](O)(O)c1ccc(Br)cc1,[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],1,8.2
FB(F)c1ccc(/C=C/C2OCCO2)cc1.[F-].[K+],[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,3.67
Cc1ccc2c(c1)SB(C#CC(C)(C)C)S2,[2H]C(Cl)(Cl)Cl,1,48
CC1(C)OB(c2ccc(C#N)cc2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,30.74
[BH3-][PH+](c1ccccc1)c1ccccc1OC,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,-36.2
[BH3-][PH+](Cc1ccccc1)c1ccccc1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,-36.8
[BH3-][P+](C)(c1ccccc1)c1ccccc1,[2H]C(Cl)(Cl)Cl,1,-39.29
OC(c1ccc([B-](F)(F)F)cc1)C1CCCCC1.[K+],[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],1,4.07
CC(C)(C)B(Cl)N(c1c(F)c(F)c(F)c(F)c1F)[Si](C)(C)C,[2H]C(Cl)(Cl)Cl,1,45.7
CCN(CC)B1CC=Cc2ccccc21,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,40.8
CCN(CC)B1C=CCc2ccccc21,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,33.6
C=CCN(CC)B(C=C)c1ccccc1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,39.4
CC[B-]1(n2cccc2)CCCc2cccn21.[Li+],[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,-2.5
CCN1C=CC([Si](C)(C)Cl)B1c1ccccc1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,44.6
C[N+](C)([BH2-]C#N)CC(O)/C=C/c1ccccc1,[2H]C(Cl)(Cl)Cl,1,-13.13
C=CCC(CB(OC)OC)c1ccccc1,[2H]C(Cl)(Cl)Cl,1,31.03
COc1ccc(B2OC(C)(C)C(C)(C)O2)cc1,[2H]C(Cl)(Cl)Cl,1,30.56
CCCCB1N[C@@H](C)[C@@H](c2ccccc2)O1,[2H]C(Cl)(Cl)Cl,1,35
CC(C)N(B1OCc2ccccc2O1)C(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,19.8
[BH3-][P+](CC=C)(CC(=C)C)c1ccccc1,[2H]C(Cl)(Cl)Cl,1,-37.1
[BH3-][P+](C)(C1=CCCCC1)c1ccccc1,[2H]C(Cl)(Cl)Cl,1,-35.6
[BH3-][P+](CC#C)(c1ccccc1)C(C)(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,-37.7
CC(C)[NH+](Cc1ccccc1[B-](F)(F)F)C(C)C,[2H]C([2H])([2H])C#N,1,1.9
CCOB(OCC)c1ccc(C(C)C)cc1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,28.4
CCB(CC)c1ccccc1[Sn](C)(C)Br,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,84.9
COc1ccc(BN(C(C)C)C(C)C)cc1,[2H]C(Cl)(Cl)Cl,1,37.6
CC[B-]1(CC)Oc2ccccc2C[N+]1(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,6.7
CCCC[B-]1(O)[NH2+][C@@H](C)[C@@H](c2ccccc2)O1,[2H]C(Cl)(Cl)Cl,1,8
CC(C)N(Cc1ccccc1B(O)O)C(C)C,[2H]C(Cl)(Cl)Cl,1,29.09
[BH3-][P+](C)(C(=C)C(C)(C)C)c1ccccc1,[2H]C(Cl)(Cl)Cl,1,-32.4
CCCC[B-]1(CC)CCCc2cccn21.[Li+],[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,-8.1
C1CC[B-]2(CC1)C1CCCC2CCC1.[Mg+]Br,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,-20.5
BrCCCCB1C2CCCC1CCC2,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,75.8
CCCC[B-]1(CC)CCCC2=[N+]1CC=C2,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,-5.1
[BH3-][N+](CC)(CC)Cc1ccccc1,[2H]C(Cl)(Cl)Cl,1,-13.56
CCB(/C(=C\[Sn](C)(C)C)CC)n1cccc1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,53.9
CC[B-](CC)(CC)[n+]1ccc(N(C)C)cc1,[2H]C(Cl)(Cl)Cl,1,-0.11
CCOC(/C=C/B1OC(C)(C)C(C)(C)O1)OCC,[2H]C(Cl)(Cl)Cl,1,29.7
C[P+](C)(C)[BH2-][Mn-5]([C+]=O)([C+]=O)([C+]=O)([C+]=O)[P+](C)(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,-29.6
CC(C)N(BC=C1CCCCC1)C(C)C,[2H]C(Cl)(Cl)Cl,1,33.9
CCC1=C(C)[Si](C)(C)n2cnc[n+]2[B-]1(CC)CC,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,-0.5
CCC1=C(C)[Sn](C)(C)n2cnc[n+]2[B-]1(CC)CC,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,9.1
CC1(C)CCCC(C)(C)[N+]1=[B-]=[P+](C(C)(C)C)[Al-](C)(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,68.4
CC[B-](CC)(CC)[c+]1n(C)c(C)c(C)n1C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,-12.6
CCCC/C(=C(\CC)B(CC)CC)[SiH](C)Cl,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,82.5
CC(C)(C)N(BN1C(C)(C)CCCC1(C)C)[Si](Cl)(Cl)Cl,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,34.6
CCB1C(CC)=C(CN(C)C)[Sn](C)(C)C1C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,78.8
CCB(CC)/C(CC)=C(/CN(C)C)[Si](C)(C)Cl,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,73.3
CCC1=C([Si](C)(C)Cl)C[N+](C)(C)[B-]1(CC)CC,[2H]C(Cl)(Cl)Cl,1,5.7
CCC1=C(C)[Si](C)(C)[O+](CC)[B-]1(CC)CC,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,23
CC(C)(C)N1B[N+]2([AlH2-]1)C(C)(C)CCCC2(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,26.8
CB1C([Si](C)(C)C)=C(Cl)C1([Si](C)(C)C)[Si](C)(C)C,[2H]C(Cl)(Cl)Cl,1,69
CCCC[P+]([BH2-]Cl)(CCCC)CCCC,[2H]c1c([2H])c([2H])c(C([2H])([2H])[2H])c([2H])c1[2H],1,11.8
CB1C(C(C)(C)C)=PC1([Si](C)(C)C)[Si](C)(C)C,[2H]C(Cl)(Cl)Cl,1,41
CB(N(C(C)C)C(C)C)N(C(C)C)C(C)C,[2H]C(Cl)(Cl)Cl,1,39.3
CCB1O[Si](C)(C)[C@H]([Si](C)(C)C)C1(CC)CC,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,59.2
CCB(CC)/C(CC)=C(/[SiH](C)C)[Sn](C)(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,82.6
CCB(CC)/C(CC)=C(\[SiH](C)C)[Sn](C)(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,80.6
CCB(CC)/C(CC)=C(\[SiH](C)C)[Si](C)(C)C,[2H]C(Cl)(Cl)Cl,1,69.4
C[N+]1(C)P(C([Si](C)(C)C)[Si](C)(C)C)N([Si](C)(C)C)[B-]1(C(F)(F)F)C(F)(F)F,[2H]C(Cl)(Cl)Cl,1,-4.9
C(#Cc1ccccc1)B1Oc2ccccc2S1,[2H]C(Cl)(Cl)Cl,1,38
C#CB1Oc2ccccc2-c2ccccc2O1,[2H]C(Cl)(Cl)Cl,1,15.9
B1Oc2c(c3ccccc3c3ccccc23)O1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,28.4
C(#Cc1ccccc1)B1Oc2ccccc2O1,[2H]C(Cl)(Cl)Cl,1,25
C(#Cc1ccccc1)B1Sc2ccccc2S1,[2H]C(Cl)(Cl)Cl,1,47
CCCC[N+](CCCC)(CCCC)CCCC.F[B-](F)(F)c1ccc(/C=C/c2ccccc2)cc1,[2H]C(Cl)(Cl)Cl,1,1.89
N#CB1N(c2ccccc2)C=NN1c1ccccc1,[2H]C([2H])(Cl)Cl,1,13.9
N#COB1N(c2ccccc2)C=NN1c1ccccc1,[2H]C([2H])(Cl)Cl,1,17.1
c1ccc(B(c2cccs2)c2cccs2)cc1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,49
[BH3-][PH+](c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,[2H]C(Cl)(Cl)Cl,1,-40.6
[Li+].[O-]B1N(c2ccccc2)CCN1c1ccccc1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,22.7
CB1N(c2ccccc2)C=NN1c1ccccc1,[2H]C([2H])(Cl)Cl,1,27.8
[BH2-]([n+]1c[nH]c2ccccc21)[n+]1c[nH]c2ccccc21.[Cl-],[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],1,13.2
NC1=Nc2[nH]c3ccccc3[n+]2[B-](O)(c2ccccc2)N1,[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],1,-1.8
CB(Br)N(/C=N\Nc1ccccc1)c1ccccc1,[2H]C([2H])(Cl)Cl,1,29.1
C[P+]([BH2-]C#N)(c1ccccc1)c1ccccc1,[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],1,-37.5
CN(C)B(C#Cc1ccccc1)n1cccc1,[2H]C(Cl)(Cl)Cl,1,24.5
O=Cc1ccc([B-](O)(O)[n+]2c(CO)cccc2CO)cc1,[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],1,8.4
CN1CCN([BH-](c2ccccc2)N2CCN(C)C2=S)C1=S.[Li+],[2H]C([2H])([2H])C#N,1,41.12
F[B-](F)(F)c1ccc(/C=C/C2CCCCC2)cc1.[K+],[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,3.77
CN(C)C1=[N+](c2ccccc2)[B-](C(F)(F)F)(C(F)(F)F)C1(C)C,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,-9
CC(=O)[O-].OB(O)c1ccccc1C[NH2+]Cc1ccccc1,[2H]OC([2H])([2H])[2H],1,10.3
CCB(CC)c1cccc(-c2ccccn2)n1,[2H]C(Cl)(Cl)Cl,1,3.4
C[Si](C)(C)C1C=CC=C1B1Oc2ccccc2O1,[2H]C(Cl)(Cl)Cl,1,29.5
CC1(C)OB(c2cc3ccccc3o2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,27.51
CC(C)N(B(c1ccc(Br)o1)c1ccc(Br)o1)C(C)C,[2H]C(Cl)(Cl)Cl,1,29
C=CC/C(=C\B(Cl)OC(C)C)c1ccccc1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,30.79
CC1(C)OB(c2cccc3[nH]ccc23)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,31.05
[BH3-][P+](C)(c1ccccc1)c1ccccc1OC,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,-33
CC(c1ccccc1)N1C=CN(C(C)(C)C)B1Br,[2H]C(Cl)(Cl)Cl,1,17.3
CC(c1ccccc1)N1C=CN(C(C)(C)C)[B-]1(Br)Br.[Br-],[2H]C(Cl)(Cl)Cl,1,-1.2
CC(C)(C)c1cc2c(c(C(C)(C)C)c1)OB(Cl)O2,[2H]C(Cl)(Cl)Cl,1,26.4
c1cc[n+]([B-]23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)cc1,[2H]C(Cl)(Cl)Cl,1,-3.7
CC(C)C(B(c1ccco1)c1ccco1)C(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,30
CC(C)C(B(c1cccs1)c1cccs1)C(C)C,[2H]C(Cl)(Cl)Cl,1,37
BC[P+](C)(C)[Fe-5]([C+]=O)([C+]=O)([C+]=O)[C+]=O,[2H]C(Cl)(Cl)Cl,1,20.46
CCCCCCCC(O)c1ccc([B-](F)(F)F)cc1.[K+],[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],1,3.78
CC(c1ccccc1)N1BN(C(C)(C)C)C=C1,[2H]C(Cl)(Cl)Cl,1,19.4
CC(C)(C)c1cc2c(c(C(C)(C)C)c1)OBO2,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,29.8
CSCc1ccccc1B1OC(C)(C)C(C)(C)O1,[2H]C(Cl)(Cl)Cl,1,32
COc1cc(C)cc(B2OC(C)(C)C(C)(C)O2)c1,[2H]C(Cl)(Cl)Cl,1,30.9
COc1ccc(B2OC(C)(C)C(C)(C)O2)c(OC)c1,[2H]C(Cl)(Cl)Cl,1,30.3
CC(C)N(B/C=C/c1ccccc1)C(C)C,[2H]C(Cl)(Cl)Cl,1,36.7
CCCCB1O[C@H](c2ccccc2)[C@H](C)N1C,[2H]C(Cl)(Cl)Cl,1,34
CCCC[n+]1ccn(C)c1.c1ncn([BH-](n2cncn2)n2cncn2)n1,[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],1,-0.43
[BH3-][P+](C)(CC(=C)C)CC(=C)C,[2H]C(Cl)(Cl)Cl,1,-36.6
CC(C)(C)N1B(c2ccccc2)N(C(C)(C)C)[As]1Cl,[2H]c1c([2H])c([2H])c(C([2H])([2H])[2H])c([2H])c1[2H],1,37.3
CC(C)(C)N1B(c2ccccc2)N(C(C)(C)C)[Sb]1Cl,[2H]c1c([2H])c([2H])c(C([2H])([2H])[2H])c([2H])c1[2H],1,39.4
CC1(C)OB([Ge](C)(C)c2ccccc2)OC1(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,35.4
CC[B-]1(C#C[Si](C)(C)C)CCCc2cccn21.[Li+],[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,-10.1
COC(=O)C(Cc1ccc(O)c(O)c1)NC(=O)[BH2-][N+](C)(C)C,[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],1,-10.06
CC1(C)OB([Si](C)(C)c2ccccc2)OC1(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,34.3
CC1OB([Si](C)(C)c2ccccc2)OC1(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,31.7
C=S(=C)(O[B-]1(C(C)(C)C(C)C)CCCC2=[N+]1CC=C2)C(F)(F)F,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,35.6
CCCC[B@-]12CCCC3=[N+]1[C@@H](C=C3)CCC2,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,-6.6
CCCC[B@@-]12CCCC3=[N+]1[C@@H](C=C3)CCC2,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,-6
CC[B-]1(CC)c2ccccc2[C@H](C)[N+]1(C)C,[2H]C(Cl)(Cl)Cl,1,6.9
CCCC[B-]1(O)O[C@H](c2ccccc2)[C@H](C)[NH+]1C,[2H]C(Cl)(Cl)Cl,1,8.5
C/C(=C1\CCCCB1n1cccc1)[Sn](C)(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,53.5
C1CCOC1.C1CCOC1.[BH4-].[Mg+2].[O-]c1ccccc1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,-41.4
C=CCC1CB(OC(C)C)C=C(CCC)C1,[2H]C(Cl)(Cl)Cl,1,46.2
C1CCC[B-]2(CC1)C1CCCC2CCC1.[Br-].[Mg+2],[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,-19.7
BrCCCCCCB1C2CCCC1CCC2,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,73.6
CCB(/C(CC)=C(/C)[Sn](C)(C)C)n1cccc1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,53.7
CCC1=C(C)[Sn](C)(C)c2scc[n+]2[B-]1(CC)CC,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,2.5
CCC1=C(C)[Sn](C)(C)[n+]2ccsc2[B-]1(CC)CC,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,-9.6
CCC1=C(C)[Sn](C)(C)N2C=CSC(CC)(CC)B12,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,40.6
C/[B-](=C(\[Si](C)(C)C)[Si](C)(C)Cl)[n+]1c(C)cccc1C,[2H]c1c([2H])c([2H])c(C([2H])([2H])[2H])c([2H])c1[2H],1,41.9
CCC1=C(C)[Si](C)(C)n2ccc[n+]2[B-]1(CC)CC,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,-0.7
CCB(CC)/C(CC)=C(/C)[Si](C)(C)n1ccnc1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,-3.2
C=CC/C(=C\B(OC(C)C)OC(C)C)CCC,[2H]C(Cl)(Cl)Cl,1,24.77
CCO/C=C/C(B1OC(C)(C)C(C)(C)O1)C(C)C,[2H]C(Cl)(Cl)Cl,1,32.7
C=CCB(CC=C)/C(CC=C)=C(/[SiH3])[Si](C)(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,81.1
C=CCB1CCC[SiH2]C([Si](C)(C)C)=C1CC=C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,81.1
C=CCB(CC=C)C1=C([Si](C)(C)C)[SiH2]CCC1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,79
CC1=C(C)N(CC(C)(C)C)B(Br)N1CCC(C)(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,21
CC1=C(C)N(CC(C)(C)C)B(Cl)N1CCC(C)(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,22.7
CN(C)B1N([Si](C)(C)C)c2ccccc2N1[Si](C)(C)C,[2H]C(Cl)(Cl)Cl,1,32
[BH3-][P+](CC)(CC)C1=C[C@H]2CC[C@@H]1C2(C)C,[2H]C(Cl)(Cl)Cl,1,-37.4
CC(C)N(C(C)C)P1N(C(C)(C)C)[B-](C(F)(F)F)(C(F)(F)F)[N+]1(C)C,[2H]C(Cl)(Cl)Cl,1,-4.8
C#CB(N(C(C)C)C(C)C)N(C(C)C)C(C)C,[2H]C(Cl)(Cl)Cl,1,25
CCCCC[B-]1(CCCCC)CCCC1.[Br-].[Mg+2],[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,-20.5
CCCC/C(=C(\CC)B(CC)CC)[Sn](C)(C)Cl,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,78.5
CCCC[P+](CCCC)(CCCC)[BH-](C(Cl)Cl)C(Cl)Cl,[2H]c1c([2H])c([2H])c(C([2H])([2H])[2H])c([2H])c1[2H],1,-13.5
[Li]N(B(C)N1C(C)(C)CCCC1(C)C)C(C)(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,39.1
CCCCCCCCCC(O)C[N+](C)(C)[BH2-]C#N,[2H]C(Cl)(Cl)Cl,1,-16.7
CC(C)(C)N1C=CN(C(C)(C)C)B1C[Si](C)(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,26.4
CCCC/C(=C(\CC)B(CC)CC)[SnH](C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,78.9
CCC/C(=C(\CC)B(CC)CC)[Sn](C)(C)C,[2H]C(Cl)(Cl)Cl,1,84.2
C[SiH](C)CC[Si](C)(C)NB1C2CCCCC1CCC2,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,55
CB(C)N=P(C(C)(C)C)(C(C)(C)C)C(C)(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,45
CC[Se+]1N(C(C)(C)C)[B-](CC)(CC)N1C(C)(C)C,[2H]c1c([2H])c([2H])c(C([2H])([2H])[2H])c([2H])c1[2H],1,17.7
CCB(CC)C(CC)=C([Sn](C)(C)C)[Sn](C)(C)C,[2H]c1c([2H])c([2H])c(C([2H])([2H])[2H])c([2H])c1[2H],1,84
C[B-]1=[N+](C(C)C)C(C)(C)C1([Si](C)(C)C)[Si](C)(C)C,[2H]C(Cl)(Cl)Cl,1,45.9
C[B-](C([Si](C)(C)C)[Si](C)(C)C)=[N+](C(C)C)C(C)C,[2H]C(Cl)(Cl)Cl,1,45.5
CC(C)(C)PB(Cl)C([Si](C)(C)C)([Si](C)(C)C)[Si](C)(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,76.6
C1CCOC1.C1CCOC1.C[Si](C)(C)[N-][Si](C)(C)C.[BH4-].[Mg+2],[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,-39.9
CC(C)OB(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,39.58
N#Cc1ccccc1/C=C/c1ccc([B-](F)(F)F)cc1.[K+],[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,3.63
C[Si](C)(C)NB(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,38.2
Cc1ccc(C#CB2Oc3ccccc3S2)cc1,[2H]C(Cl)(Cl)Cl,1,38
Cc1ccc(C#CB2Oc3ccccc3O2)cc1,[2H]C(Cl)(Cl)Cl,1,25
Cc1ccc2c(c1)OB(C#Cc1ccccc1)O2,[2H]C(Cl)(Cl)Cl,1,24
Cc1ccc(C#CB2Sc3ccccc3S2)cc1,[2H]C(Cl)(Cl)Cl,1,48
Cc1ccc2c(c1)SB(C#Cc1ccccc1)S2,[2H]C(Cl)(Cl)Cl,1,47
COc1ccc(/C=C/c2cccc(B(F)F)c2)cc1.[F-].[K+],[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,3.75
